threshold,CER,RR,CER_change
-1.1,0.32043734230445753,0.0,0.0
-0.12253326177597046,0.32043734230445753,0.002109704641350211,0.0
-0.10268191993236542,0.32043734230445753,0.004219409282700422,0.0
-0.09493961930274963,0.32043734230445753,0.006329113924050633,0.0
-0.0861654132604599,0.32043734230445753,0.008438818565400843,0.0
-0.0805293470621109,0.32043734230445753,0.010548523206751054,0.0
-0.07981783151626587,0.32043734230445753,0.012658227848101266,0.0
-0.07957305014133453,0.32043734230445753,0.014767932489451477,0.0
-0.07829366624355316,0.32043734230445753,0.016877637130801686,0.0
-0.07684499025344849,0.32043734230445753,0.0189873417721519,0.0
-0.07429574429988861,0.3208578637510513,0.0189873417721519,0.000420521446593769
-0.07086999714374542,0.3213835155592935,0.0189873417721519,0.0009461732548359802
-0.06846031546592712,0.3213835155592935,0.02109704641350211,0.0009461732548359802
-0.06541191041469574,0.3213835155592935,0.023206751054852322,0.0009461732548359802
-0.06340637803077698,0.3213835155592935,0.02531645569620253,0.0009461732548359802
-0.060738641768693924,0.32096299411269974,0.02531645569620253,0.0005256518082422112
-0.05375739187002182,0.32096299411269974,0.027426160337552744,0.0005256518082422112
-0.048333216458559036,0.32096299411269974,0.029535864978902954,0.0005256518082422112
-0.04675862193107605,0.32096299411269974,0.03164556962025317,0.0005256518082422112
-0.04570094123482704,0.32096299411269974,0.03164556962025317,0.0005256518082422112
-0.045155949890613556,0.32096299411269974,0.03375527426160337,0.0005256518082422112
-0.04424026608467102,0.32096299411269974,0.035864978902953586,0.0005256518082422112
-0.04270671308040619,0.32096299411269974,0.0379746835443038,0.0005256518082422112
-0.04183758795261383,0.32148864592094195,0.0379746835443038,0.0010513036164844225
-0.040046293288469315,0.32148864592094195,0.04008438818565401,0.0010513036164844225
-0.03749621659517288,0.32148864592094195,0.04219409282700422,0.0010513036164844225
-0.036612674593925476,0.32148864592094195,0.04430379746835443,0.0010513036164844225
-0.03633199632167816,0.32148864592094195,0.046413502109704644,0.0010513036164844225
-0.03523428738117218,0.32148864592094195,0.04852320675105485,0.0010513036164844225
-0.03431696444749832,0.32232968881412954,0.04852320675105485,0.001892346509672016
-0.033759623765945435,0.32232968881412954,0.05063291139240506,0.001892346509672016
-0.03116263635456562,0.32211942809083266,0.05063291139240506,0.0016820857863751315
-0.027331795543432236,0.32211942809083266,0.052742616033755275,0.0016820857863751315
-0.024771787226200104,0.32211942809083266,0.05485232067510549,0.0016820857863751315
-0.023269537836313248,0.32211942809083266,0.056962025316455694,0.0016820857863751315
-0.02127012610435486,0.32211942809083266,0.05907172995780591,0.0016820857863751315
-0.019789790734648705,0.32201429772918416,0.05907172995780591,0.0015769554247266337
-0.019307183101773262,0.32201429772918416,0.06118143459915612,0.0015769554247266337
-0.017822448164224625,0.32201429772918416,0.06329113924050633,0.0015769554247266337
-0.01657341793179512,0.32201429772918416,0.06540084388185655,0.0015769554247266337
-0.016270212829113007,0.32201429772918416,0.06751054852320675,0.0015769554247266337
-0.01592058688402176,0.32201429772918416,0.06962025316455696,0.0015769554247266337
-0.014416919089853764,0.32201429772918416,0.07172995780590717,0.0015769554247266337
-0.011593669652938843,0.32201429772918416,0.07383966244725738,0.0015769554247266337
-0.01001511886715889,0.322434819175778,0.07383966244725738,0.0019974768713204583
-0.009792879223823547,0.322434819175778,0.0759493670886076,0.0019974768713204583
-0.009360600262880325,0.322434819175778,0.07805907172995781,0.0019974768713204583
-0.008531574159860611,0.322434819175778,0.08016877637130802,0.0019974768713204583
-0.007986124604940414,0.322434819175778,0.08227848101265822,0.0019974768713204583
-0.007655467838048935,0.322434819175778,0.08438818565400844,0.0019974768713204583
-0.007359138689935207,0.322434819175778,0.08649789029535865,0.0019974768713204583
-0.0071733491495251656,0.322434819175778,0.08860759493670886,0.0019974768713204583
-0.006568478420376778,0.322434819175778,0.09071729957805907,0.0019974768713204583
-0.005928435362875462,0.32285534062237176,0.09071729957805907,0.0024179983179142273
-0.004939333535730839,0.32285534062237176,0.09282700421940929,0.0024179983179142273
-0.003910059109330177,0.32285534062237176,0.0949367088607595,0.0024179983179142273
-0.002939497120678425,0.32285534062237176,0.0970464135021097,0.0024179983179142273
-0.0011849668808281422,0.32285534062237176,0.09915611814345991,0.0024179983179142273
-7.180636748671532e-05,0.32285534062237176,0.10126582278481013,0.0024179983179142273
0.00010473513975739479,0.32285534062237176,0.10337552742616034,0.0024179983179142273
0.0002735797315835953,0.32285534062237176,0.10548523206751055,0.0024179983179142273
0.00040490319952368736,0.32285534062237176,0.10759493670886076,0.0024179983179142273
0.0004982296377420425,0.32285534062237176,0.10970464135021098,0.0024179983179142273
0.0006165988743305206,0.32285534062237176,0.11181434599156118,0.0024179983179142273
0.001283442135900259,0.32285534062237176,0.11392405063291139,0.0024179983179142273
0.0020315214060246944,0.32285534062237176,0.1160337552742616,0.0024179983179142273
0.0022977818734943867,0.32285534062237176,0.11814345991561181,0.0024179983179142273
0.00255274074152112,0.32285534062237176,0.12025316455696203,0.0024179983179142273
0.002890639007091522,0.32285534062237176,0.12236286919831224,0.0024179983179142273
0.0033475877717137337,0.32285534062237176,0.12447257383966245,0.0024179983179142273
0.004422134719789028,0.32285534062237176,0.12658227848101267,0.0024179983179142273
0.005706872791051865,0.32285534062237176,0.12869198312236288,0.0024179983179142273
0.006744972430169582,0.32285534062237176,0.1308016877637131,0.0024179983179142273
0.007657123729586601,0.32285534062237176,0.13291139240506328,0.0024179983179142273
0.008198422379791737,0.32285534062237176,0.1350210970464135,0.0024179983179142273
0.008823862299323082,0.32285534062237176,0.1371308016877637,0.0024179983179142273
0.009493774734437466,0.32285534062237176,0.13924050632911392,0.0024179983179142273
0.010210609063506126,0.32285534062237176,0.14135021097046413,0.0024179983179142273
0.011267284862697124,0.32285534062237176,0.14345991561181434,0.0024179983179142273
0.012017366476356983,0.3229604709840202,0.14345991561181434,0.0025231286795626695
0.01269348245114088,0.3229604709840202,0.14556962025316456,0.0025231286795626695
0.013444415293633938,0.32338099243061397,0.14556962025316456,0.0029436501261564385
0.013983556069433689,0.32338099243061397,0.14767932489451477,0.0029436501261564385
0.01460599061101675,0.3239066442388562,0.14767932489451477,0.0034693019343986498
0.01512735802680254,0.3239066442388562,0.14978902953586498,0.0034693019343986498
0.01550579909235239,0.32453742640874683,0.14978902953586498,0.004100084104289303
0.015856020152568817,0.32453742640874683,0.1518987341772152,0.004100084104289303
0.016265839338302612,0.3244322960470984,0.1518987341772152,0.003994953742640861
0.017645645886659622,0.3244322960470984,0.1540084388185654,0.003994953742640861
0.019404280930757523,0.3244322960470984,0.15611814345991562,0.003994953742640861
0.020483236759901047,0.3244322960470984,0.15822784810126583,0.003994953742640861
0.02101193554699421,0.32506307821698904,0.15822784810126583,0.0046257359125315145
0.021661803126335144,0.32506307821698904,0.16033755274261605,0.0046257359125315145
0.022998396307229996,0.32506307821698904,0.16244725738396623,0.0046257359125315145
0.023942168802022934,0.32506307821698904,0.16455696202531644,0.0046257359125315145
0.02449140138924122,0.32506307821698904,0.16666666666666666,0.0046257359125315145
0.02516324445605278,0.32506307821698904,0.16877637130801687,0.0046257359125315145
0.025620318949222565,0.32506307821698904,0.17088607594936708,0.0046257359125315145
0.025804024189710617,0.32506307821698904,0.1729957805907173,0.0046257359125315145
0.026286333799362183,0.32590412111017664,0.1729957805907173,0.005466778805719108
0.02681334689259529,0.32590412111017664,0.1729957805907173,0.005466778805719108
0.027028227224946022,0.32590412111017664,0.1751054852320675,0.005466778805719108
0.02730404958128929,0.32590412111017664,0.17721518987341772,0.005466778805719108
0.02792193740606308,0.32590412111017664,0.17932489451476794,0.005466778805719108
0.029337545856833458,0.32590412111017664,0.18143459915611815,0.005466778805719108
0.030291227623820305,0.32590412111017664,0.18354430379746836,0.005466778805719108
0.030723802745342255,0.32590412111017664,0.18565400843881857,0.005466778805719108
0.031246203929185867,0.3267451640033642,0.18565400843881857,0.006307821698906646
0.031637042760849,0.3267451640033642,0.1877637130801688,0.006307821698906646
