threshold,CER,RR,CER_change
4.405586514621973e-05,0.33694280908326324,0.17932489451476794,0.01650546677880571
4.7284622269216925e-05,0.33694280908326324,0.18143459915611815,0.01650546677880571
4.897718099527992e-05,0.3368376787216148,0.18143459915611815,0.01640033641715727
5.110036727273837e-05,0.3377838519764508,0.18143459915611815,0.01734650967199325
5.5844611779320985e-05,0.3377838519764508,0.18354430379746836,0.01734650967199325
6.097714140196331e-05,0.33830950378469304,0.18354430379746836,0.017872161480235516
6.532855331897736e-05,0.33830950378469304,0.18565400843881857,0.017872161480235516
6.786186713725328e-05,0.33830950378469304,0.1877637130801688,0.017872161480235516
6.99228621670045e-05,0.33830950378469304,0.189873417721519,0.017872161480235516
7.299243588931859e-05,0.33830950378469304,0.19198312236286919,0.017872161480235516
7.697898399783298e-05,0.3387300252312868,0.19198312236286919,0.018292682926829285
8.139443525578827e-05,0.33936080740117747,0.19198312236286919,0.018923465096719938
8.466790313832462e-05,0.33936080740117747,0.1940928270042194,0.018923465096719938
9.189647971652448e-05,0.33936080740117747,0.1962025316455696,0.018923465096719938
9.794021025300026e-05,0.33936080740117747,0.19831223628691982,0.018923465096719938
0.00010265506716677919,0.3398864592094197,0.19831223628691982,0.01944911690496215
0.00010799613664858043,0.34051724137931033,0.19831223628691982,0.020079899074852803
0.0001130211167037487,0.34051724137931033,0.20042194092827004,0.020079899074852803
0.00011967738100793213,0.34051724137931033,0.20253164556962025,0.020079899074852803
0.00012321610120125115,0.34051724137931033,0.20464135021097046,0.020079899074852803
0.00012785979197360575,0.34051724137931033,0.20675105485232068,0.020079899074852803
0.00013507134281098843,0.34051724137931033,0.2088607594936709,0.020079899074852803
0.00014004349941387773,0.341148023549201,0.2088607594936709,0.020710681244743456
0.000143102603033185,0.341148023549201,0.2109704641350211,0.020710681244743456
0.00014962130808271468,0.341148023549201,0.21308016877637131,0.020710681244743456
0.0001587053993716836,0.341148023549201,0.21518987341772153,0.020710681244743456
0.00016335194231942296,0.3413582842724979,0.21518987341772153,0.020920941968040396
0.00016512672300450504,0.3413582842724979,0.21729957805907174,0.020920941968040396
0.00016934478480834514,0.3413582842724979,0.21940928270042195,0.020920941968040396
0.00017500670219305903,0.3413582842724979,0.22151898734177214,0.020920941968040396
0.00017934688366949558,0.3413582842724979,0.22362869198312235,0.020920941968040396
0.00018228363478556275,0.34167367535744325,0.22362869198312235,0.021236333052985723
0.00018402507703285664,0.34167367535744325,0.22573839662447256,0.021236333052985723
0.0001884280500235036,0.34146341463414637,0.22573839662447256,0.02102607232968884
0.00019386311760172248,0.34146341463414637,0.22784810126582278,0.02102607232968884
0.00019736077229026705,0.34146341463414637,0.229957805907173,0.02102607232968884
0.00020005268743261695,0.34146341463414637,0.2320675105485232,0.02102607232968884
0.0002012896875385195,0.34146341463414637,0.23417721518987342,0.02102607232968884
0.00020378526824060827,0.342094196804037,0.23417721518987342,0.021656854499579492
0.00021018627739977092,0.3425147182506308,0.23417721518987342,0.02207737594617326
0.00021706665575038642,0.3432506307821699,0.23417721518987342,0.022813288477712357
0.0002206505450885743,0.3432506307821699,0.23628691983122363,0.022813288477712357
0.0002223694755230099,0.34388141295206054,0.23628691983122363,0.02344407064760301
0.00022989470744505525,0.34388141295206054,0.23839662447257384,0.02344407064760301
0.00023685360793024302,0.34388141295206054,0.24050632911392406,0.02344407064760301
0.0002376580669078976,0.3445121951219512,0.24050632911392406,0.024074852817493664
0.00023902073735371232,0.3445121951219512,0.24261603375527427,0.024074852817493664
0.00024107542412821203,0.3445121951219512,0.24472573839662448,0.024074852817493664
0.0002427424187771976,0.3446173254835997,0.24472573839662448,0.02417998317914216
0.00024361636315006763,0.3446173254835997,0.2468354430379747,0.02417998317914216
0.00024503987515345216,0.3446173254835997,0.2489451476793249,0.02417998317914216
0.0002558547421358526,0.3446173254835997,0.2510548523206751,0.02417998317914216
0.0002752624568529427,0.3446173254835997,0.2510548523206751,0.02417998317914216
0.0002897600643336773,0.3446173254835997,0.25316455696202533,0.02417998317914216
0.00029825689853169024,0.3446173254835997,0.2552742616033755,0.02417998317914216
0.00031576910987496376,0.3446173254835997,0.25738396624472576,0.02417998317914216
0.0003316949587315321,0.343986543313709,0.25738396624472576,0.023549201009251453
0.00033411075128242373,0.34419680403700587,0.25738396624472576,0.023759461732548337
0.00036477556568570435,0.34419680403700587,0.25949367088607594,0.023759461732548337
0.000395213341107592,0.34419680403700587,0.2616033755274262,0.023759461732548337
0.0003971075639128685,0.34419680403700587,0.26371308016877637,0.023759461732548337
0.00041212912765331566,0.34419680403700587,0.26582278481012656,0.023759461732548337
0.00043089338578283787,0.34419680403700587,0.2679324894514768,0.023759461732548337
0.0004480257339309901,0.34419680403700587,0.270042194092827,0.023759461732548337
0.0004602083645295352,0.3456686291000841,0.270042194092827,0.025231286795626584
0.00046284071868285537,0.3456686291000841,0.2721518987341772,0.025231286795626584
0.0004715628456324339,0.3456686291000841,0.2742616033755274,0.025231286795626584
0.00048612672253511846,0.3456686291000841,0.27637130801687765,0.025231286795626584
0.0005004812264814973,0.3456686291000841,0.27848101265822783,0.025231286795626584
0.000514940416906029,0.3451429772918419,0.27848101265822783,0.024705634987384373
0.0005265863728709519,0.3456686291000841,0.27848101265822783,0.025231286795626584
0.0005583749152719975,0.3456686291000841,0.2805907172995781,0.025231286795626584
0.0005886786384508014,0.34629941126997477,0.2805907172995781,0.025862068965517238
0.0005920075927861035,0.34629941126997477,0.28270042194092826,0.025862068965517238
0.000600580358877778,0.34629941126997477,0.2848101265822785,0.025862068965517238
0.0006138654425740242,0.34629941126997477,0.2848101265822785,0.025862068965517238
0.0006253470201045275,0.34629941126997477,0.2869198312236287,0.025862068965517238
0.0006391715724021196,0.34629941126997477,0.2890295358649789,0.025862068965517238
0.0006551221013069153,0.3471404541631623,0.2890295358649789,0.026703111858704776
0.000663650338537991,0.3471404541631623,0.2911392405063291,0.026703111858704776
0.000684938277117908,0.3471404541631623,0.2911392405063291,0.026703111858704776
0.0007139189401641488,0.3475609756097561,0.2911392405063291,0.027123633305298545
0.0007289312779903412,0.3479814970563499,0.2911392405063291,0.02754415475189237
0.0007597447838634253,0.3479814970563499,0.29324894514767935,0.02754415475189237
0.0007937971968203783,0.3479814970563499,0.29535864978902954,0.02754415475189237
0.0008041276596486568,0.3489276703111859,0.29535864978902954,0.02849032800672835
0.000806780532002449,0.3489276703111859,0.2974683544303797,0.02849032800672835
0.0008119780104607344,0.3489276703111859,0.29957805907172996,0.02849032800672835
0.0008250687969848514,0.348717409587889,0.29957805907172996,0.028280067283431465
0.0008383814711123705,0.348717409587889,0.30168776371308015,0.028280067283431465
0.0008575170068070292,0.348717409587889,0.3037974683544304,0.028280067283431465
0.000873243436217308,0.3481917577796468,0.3037974683544304,0.027754415475189254
0.0008773469598963857,0.3481917577796468,0.3059071729957806,0.027754415475189254
0.0008880815003067255,0.3492430613961312,0.3059071729957806,0.028805719091673676
0.0009000804275274277,0.3492430613961312,0.3059071729957806,0.028805719091673676
0.0009240647777915001,0.3492430613961312,0.3059071729957806,0.028805719091673676
0.0009474137332290411,0.3490328006728343,0.3059071729957806,0.02859545836837679
0.0009767910232767463,0.3490328006728343,0.3080168776371308,0.02859545836837679
0.0010118032805621624,0.3490328006728343,0.310126582278481,0.02859545836837679
0.0010295275133103132,0.3490328006728343,0.31223628691983124,0.02859545836837679
0.001055549131706357,0.3494533221194281,0.31223628691983124,0.02901597981497056
0.0010930136777460575,0.3494533221194281,0.3143459915611814,0.02901597981497056
0.0011139039415866137,0.3501892346509672,0.3143459915611814,0.029751892346509656
0.0011211599921807647,0.349663582842725,0.3143459915611814,0.029226240538267445
0.0011618053540587425,0.349663582842725,0.31645569620253167,0.029226240538267445
0.0012002630392089486,0.349663582842725,0.31856540084388185,0.029226240538267445
0.001214686082676053,0.349663582842725,0.3206751054852321,0.029226240538267445
0.0012305740965530276,0.35008410428931874,0.3206751054852321,0.029646761984861214
0.0012836058158427477,0.3509251471825063,0.3206751054852321,0.030487804878048752
0.001344743650406599,0.35218671152228764,0.3206751054852321,0.031749369217830115
0.0013581742532551289,0.35218671152228764,0.3227848101265823,0.031749369217830115
0.0013603572733700275,0.35218671152228764,0.32489451476793246,0.031749369217830115
0.0013676595408469439,0.3517661900756939,0.32489451476793246,0.031328847771236346
0.0013785988558083773,0.3522918418839361,0.32489451476793246,0.03185449957947856
0.0013858499005436897,0.3522918418839361,0.3270042194092827,0.03185449957947856
0.001399792032316327,0.3522918418839361,0.3291139240506329,0.03185449957947856
0.0014466906432062387,0.3522918418839361,0.33122362869198313,0.03185449957947856
0.0015736455097794533,0.3523969722455845,0.33122362869198313,0.031959629941127
0.0016779974102973938,0.3522918418839361,0.33122362869198313,0.03185449957947856
0.0017416394548490644,0.3522918418839361,0.3333333333333333,0.03185449957947856
0.001806460553780198,0.3522918418839361,0.33544303797468356,0.03185449957947856
0.001854676054790616,0.3522918418839361,0.33544303797468356,0.03185449957947856
0.0019299136474728584,0.3522918418839361,0.33755274261603374,0.03185449957947856
0.002006602007895708,0.3522918418839361,0.339662447257384,0.03185449957947856
0.0020487974397838116,0.3520815811606392,0.339662447257384,0.03164423885618167
0.002099465113133192,0.35197645079899076,0.339662447257384,0.03153910849453323
0.0022544930689036846,0.35197645079899076,0.34177215189873417,0.03153910849453323
0.0023653386160731316,0.35197645079899076,0.3438818565400844,0.03153910849453323
0.0024021484423428774,0.35197645079899076,0.3459915611814346,0.03153910849453323
0.00251509970985353,0.35197645079899076,0.34810126582278483,0.03153910849453323
0.0026271312963217497,0.35218671152228764,0.34810126582278483,0.031749369217830115
0.002824491821229458,0.3520815811606392,0.34810126582278483,0.03164423885618167
0.003006099257618189,0.3520815811606392,0.350210970464135,0.03164423885618167
0.0030316037591546774,0.3530277544154752,0.350210970464135,0.03259041211101765
0.003054535947740078,0.3530277544154752,0.35232067510548526,0.03259041211101765
